order_id,courier_name,customer_name,customer_city,payment_method,item_value,system_status,customer_report,gps_distance_meters,delivery_date
ORD-96792,"Puti Rahmi Fujiati, S.T.","Tgk. Yulia Anggraini, S.Farm",Pekalongan,COD,965724,Delivered,Received,50,2026-07-17
ORD-48947,Violet Sihombing,Restu Sihombing,Bukittinggi,COD,1364602,Delivered,Received,18,2026-07-18
ORD-53684,"Dt. Indra Simanjuntak, S.Kom",R.M. Wawan Uyainah,Palopo,COD,307470,Failed,Rejected/Unreachable,97,2026-07-26
ORD-95662,Paris Kuswandari,Silvia Suryono,Meulaboh,COD,1499897,Failed,Rejected/Unreachable,72,2026-07-01
ORD-60456,"Karimah Simanjuntak, S.E.",Ade Prasetyo,Bitung,COD,1333470,Delivered,Received,46,2026-07-10
ORD-31450,Drs. Bella Samosir,Maida Thamrin,Payakumbuh,COD,727960,Delivered,Received,35,2026-07-21
ORD-94285,Jono Mangunsong,"Vanya Melani, S.E.I",Malang,COD,734964,Delivered,Received,23,2026-07-04
ORD-59392,Uchita Mangunsong,"Qori Kusmawati, S.Ked",Pekanbaru,COD,1064280,Delivered,Received,24,2026-07-21
ORD-23036,drg. Rahmat Hariyah,Latika Siregar,Tomohon,COD,61853,Failed,Rejected/Unreachable,97,2026-07-07
ORD-56230,Kunthara Mangunsong,Chandra Halimah,Lubuklinggau,COD,880404,Delivered,Received,13,2026-07-26
ORD-22068,Jane Nurdiyanti,Siska Pradipta,Tarakan,COD,1036066,Delivered,Not Received,2668,2026-07-21
ORD-70268,"Mutia Prastuti, S.E.I",Atmaja Purwanti,Makassar,COD,97829,Failed,Rejected/Unreachable,15,2026-07-23
ORD-59710,Gasti Nashiruddin,"Hj. Laras Rahmawati, S.I.Kom",Bandar Lampung,COD,1188205,Delivered,Received,11,2026-07-22
ORD-99070,R. Adinata Gunarto,"R. Cornelia Agustina, M.M.",Tanjungbalai,COD,1347852,Delivered,Received,13,2026-07-22
ORD-35179,Kani Mayasari,"Cut Syahrini Wahyuni, S.Sos",Serang,COD,1310392,Delivered,Received,33,2026-07-10
ORD-97248,"Cut Zulfa Saefullah, M.Pd","drg. Almira Megantara, M.M.",Kota Administrasi Jakarta Pusat,COD,1000220,Delivered,Received,18,2026-07-19
ORD-81163,R. Darijan Halimah,"Tgk. Adhiarja Damanik, S.T.",Denpasar,COD,911702,Delivered,Received,19,2026-07-11
ORD-22252,H. Jais Uyainah,Kasusra Prasasta,Kotamobagu,COD,710125,Failed,Rejected/Unreachable,86,2026-07-23
ORD-52420,Carla Saputra,Luwar Yolanda,Balikpapan,COD,1244215,Delivered,Received,7,2026-07-21
ORD-51416,Gasti Mardhiyah,Ella Nugroho,Tangerang Selatan,COD,1133413,Delivered,Not Received,1588,2026-07-25
ORD-86189,Prabawa Handayani,Maya Prastuti,Probolinggo,COD,665581,Delivered,Received,37,2026-07-10
ORD-87487,Vicky Irawan,Zelaya Hasanah,Sorong,COD,1141356,Delivered,Received,39,2026-07-26
ORD-96192,Elvina Habibi,"Drs. Estiawan Astuti, S.Sos",Madiun,COD,817724,Failed,Rejected/Unreachable,62,2026-07-22
ORD-22069,"Puji Iswahyudi, M.Kom.",Irsad Prakasa,Tebingtinggi,COD,313355,Failed,Rejected/Unreachable,7,2026-07-18
ORD-51685,"Dr. Ade Firmansyah, S.Pd",Kayla Nuraini,Kota Administrasi Jakarta Selatan,COD,651892,Delivered,Received,18,2026-07-12
ORD-60285,"R. Yulia Mayasari, M.TI.",Maya Sitompul,Madiun,COD,1268317,Failed,Rejected/Unreachable,66,2026-07-25
ORD-96075,Tiara Anggriawan,"Tgk. Lidya Siregar, S.Pd",Meulaboh,COD,991198,Failed,Rejected/Unreachable,73,2026-07-15
ORD-93112,"Sutan Bajragin Puspita, S.Gz",Paramita Salahudin,Payakumbuh,COD,1103698,Delivered,Received,17,2026-07-01
ORD-97309,R. Liman Firgantoro,Paiman Riyanti,Banjarmasin,COD,533845,Delivered,Not Received,1766,2026-07-11
ORD-99656,Devi Aryani,Jatmiko Firgantoro,Sabang,COD,710231,Delivered,Received,23,2026-07-16
ORD-36842,Argono Hidayat,Bakijan Utama,Ternate,COD,1271527,Delivered,Received,45,2026-07-12
ORD-95379,Mumpuni Handayani,"Dt. Bakti Safitri, S.Pt",Pekalongan,COD,507285,Delivered,Received,49,2026-07-24
ORD-11812,"Dr. Pandu Uwais, S.Pt",Drs. Abyasa Susanti,Malang,COD,482918,Failed,Rejected/Unreachable,54,2026-07-10
ORD-55041,"R.M. Luwar Saefullah, S.Kom",Yosef Irawan,Payakumbuh,COD,485936,Delivered,Received,6,2026-07-15
ORD-41497,"Artanto Palastri, M.Ak",Wirda Padmasari,Surabaya,COD,1335172,Delivered,Received,42,2026-07-27
ORD-26012,"Puti Gabriella Damanik, S.Farm",Usman Santoso,Pematangsiantar,COD,1171798,Failed,Rejected/Unreachable,74,2026-07-05
ORD-53024,Gambira Yuliarti,"Dr. Ratih Rahmawati, M.Kom.",Bau-Bau,COD,1382907,Delivered,Received,29,2026-07-04
ORD-43156,Aswani Nuraini,Syahrini Puspasari,Kota Administrasi Jakarta Barat,COD,1166669,Failed,Rejected/Unreachable,36,2026-07-13
ORD-66043,Calista Gunarto,"Kunthara Handayani, S.E.",Tomohon,COD,403070,Delivered,Received,42,2026-07-10
ORD-30615,Prakosa Budiman,KH. Harja Halim,Bontang,COD,1041768,Delivered,Received,44,2026-07-03
ORD-89554,Devi Tarihoran,"Gading Tampubolon, S.H.",Tangerang Selatan,COD,114118,Failed,Rejected/Unreachable,86,2026-07-24
ORD-75901,"Oliva Kuswandari, S.Gz",Galih Agustina,Palopo,COD,960459,Delivered,Received,50,2026-07-02
ORD-74900,Luluh Nababan,"Cut Faizah Irawan, M.Farm",Bekasi,COD,801194,Failed,Rejected/Unreachable,85,2026-07-11
ORD-21838,Novi Waluyo,Margana Salahudin,Kota Administrasi Jakarta Selatan,COD,1427098,Failed,Rejected/Unreachable,97,2026-07-20
ORD-73890,"Nardi Oktaviani, S.IP","Puti Gabriella Setiawan, M.Ak",Palu,COD,177817,Failed,Rejected/Unreachable,19,2026-07-25
ORD-72497,Utama Hidayanto,Abyasa Prasetya,Bandung,COD,403248,Delivered,Received,42,2026-06-29
ORD-74730,"Indra Siregar, M.Pd",Dt. Umar Pertiwi,Tegal,COD,1485854,Delivered,Received,49,2026-07-05
ORD-30788,Endra Wacana,Laras Anggraini,Semarang,COD,1152339,Delivered,Received,9,2026-06-30
ORD-22263,"Asmianto Hastuti, S.Pt",Cinthia Samosir,Salatiga,COD,241520,Delivered,Received,5,2026-07-12
ORD-24418,Queen Sirait,Dipa Nuraini,Tegal,COD,322475,Delivered,Received,11,2026-07-12
ORD-42913,Embuh Siregar,"Kawaya Saputra, M.M.",Pagaralam,COD,234111,Delivered,Received,6,2026-07-18
ORD-22221,Nasrullah Usada,Daryani Lestari,Tanjungbalai,COD,1062649,Delivered,Received,44,2026-07-02
ORD-48277,Marsudi Novitasari,H. Kasim Rahimah,Banjarmasin,COD,85729,Delivered,Received,17,2026-07-21
ORD-99576,Ir. Humaira Nasyidah,Ganda Suryono,Tanjungbalai,COD,646092,Delivered,Received,47,2026-07-24
ORD-42612,"Puti Anastasia Usamah, M.Pd",dr. Karen Susanti,Manado,COD,1392544,Failed,Rejected/Unreachable,35,2026-07-22
ORD-42196,Yance Marbun,Azalea Budiyanto,Bandung,COD,1456559,Delivered,Received,44,2026-06-30
ORD-29033,"Tami Kusmawati, S.Sos",dr. Zelaya Suwarno,Tanjungpinang,COD,866742,Delivered,Received,41,2026-07-20
ORD-21337,Yunita Gunarto,"Ulva Kurniawan, S.Gz",Bandar Lampung,COD,105845,Delivered,Not Received,3441,2026-07-09
ORD-40598,"Tgk. Pangeran Astuti, S.E.I",drg. Wage Hardiansyah,Tangerang,COD,442937,Delivered,Not Received,2692,2026-06-28
ORD-57788,Kanda Sitompul,drg. Laras Laksita,Lubuklinggau,COD,1427851,Delivered,Received,43,2026-07-26
ORD-83194,Diana Lestari,Dr. Uchita Winarno,Banda Aceh,COD,178656,Delivered,Received,39,2026-07-05
ORD-31968,Legawa Uwais,"Devi Kuswoyo, S.Psi",Balikpapan,COD,700690,Delivered,Received,14,2026-07-08
ORD-37083,"Jasmin Hasanah, S.Psi",Eko Maheswara,Banjarbaru,COD,1375066,Delivered,Received,37,2026-07-10
ORD-75325,Kezia Nainggolan,Pia Nainggolan,Padang,COD,353536,Delivered,Received,5,2026-07-03
ORD-19722,"Saiful Lestari, S.Kom","Yulia Palastri, M.Ak",Bandar Lampung,COD,1289908,Failed,Rejected/Unreachable,61,2026-07-22
ORD-60618,Dr. Gamblang Pratiwi,Indah Hidayat,Bau-Bau,COD,309249,Delivered,Received,33,2026-07-21
ORD-45308,Bahuwirya Wasita,"H. Lanjar Wibowo, S.E.I",Pangkalpinang,COD,618631,Delivered,Received,31,2026-07-27
ORD-99970,"Tgk. Ghaliyati Utami, S.Gz",Ismail Pratiwi,Palopo,COD,802963,Delivered,Received,16,2026-07-26
ORD-30602,Gambira Hakim,"R. Kamaria Halimah, S.Gz",Mojokerto,COD,202812,Failed,Rejected/Unreachable,72,2026-07-12
ORD-81467,"Salman Maryati, S.Ked",Vivi Sihotang,Batu,COD,109561,Delivered,Received,27,2026-07-06
ORD-32824,"Paiman Pranowo, S.E.",Kayla Ardianto,Binjai,COD,321851,Delivered,Received,30,2026-07-10
ORD-58989,"Viman Purnawati, M.Kom.",Hj. Nadine Saptono,Meulaboh,COD,748127,Delivered,Received,23,2026-07-15
ORD-16085,Ir. Ina Siregar,Yulia Thamrin,Pasuruan,COD,374047,Delivered,Received,29,2026-07-15
ORD-12525,Mustika Mahendra,Vera Hakim,Subulussalam,COD,203286,Delivered,Received,42,2026-07-24
ORD-19175,"Gilang Sudiati, S.E.",R. Michelle Maryadi,Banda Aceh,COD,983500,Delivered,Received,12,2026-07-22
ORD-62270,Hj. Laras Mardhiyah,Dt. Edi Pratiwi,Bandung,COD,1104302,Delivered,Not Received,3187,2026-07-02
ORD-46196,Julia Astuti,Najam Santoso,Pangkalpinang,COD,1203082,Failed,Rejected/Unreachable,48,2026-06-28
ORD-30801,"Samiah Usada, S.E.",Raden Pertiwi,Mojokerto,COD,379754,Delivered,Received,38,2026-07-08
ORD-51276,"Kuncara Tampubolon, S.H.","Lega Hardiansyah, M.TI.",Cirebon,COD,1231954,Failed,Rejected/Unreachable,88,2026-07-20
ORD-99753,Calista Astuti,Irsad Sitompul,Mataram,COD,771132,Delivered,Received,24,2026-07-26
ORD-20547,Bahuraksa Manullang,Shania Damanik,Malang,COD,1326627,Delivered,Received,45,2026-07-08
ORD-43088,Sakti Astuti,"R. Rina Marpaung, S.Farm",Magelang,COD,1406486,Delivered,Received,45,2026-07-02
ORD-69996,Puti Umi Dongoran,Lantar Hasanah,Bontang,COD,968029,Delivered,Received,38,2026-07-13
ORD-31358,"drg. Kezia Utama, S.Sos","Ratna Thamrin, S.I.Kom",Meulaboh,COD,580737,Delivered,Received,27,2026-07-08
ORD-92228,dr. Saiful Pangestu,Vanya Prastuti,Manado,COD,1124738,Delivered,Received,21,2026-07-11
ORD-42461,Raina Sihombing,Ian Pangestu,Tebingtinggi,COD,867669,Delivered,Received,43,2026-07-02
ORD-11320,"Hartaka Nashiruddin, S.T.",Gandewa Lailasari,Kupang,COD,250175,Delivered,Received,39,2026-07-19
ORD-71694,Diana Wastuti,"drg. Siti Wacana, S.IP",Bau-Bau,COD,970851,Delivered,Received,44,2026-07-03
ORD-71096,"Ika Napitupulu, S.Kom","R. Oni Pradana, M.Farm",Magelang,COD,1186009,Delivered,Received,18,2026-07-06
ORD-38345,Raina Pertiwi,"Rizki Prasasta, S.E.",Pangkalpinang,COD,174395,Failed,Rejected/Unreachable,92,2026-07-01
ORD-66769,Ratna Tarihoran,"R.M. Cawisono Rahimah, S.Sos",Salatiga,COD,1432150,Delivered,Received,50,2026-07-16
ORD-19768,Cahyo Saragih,Karta Fujiati,Kediri,COD,1496474,Delivered,Received,26,2026-07-05
ORD-51234,Winda Permata,Kani Natsir,Kota Administrasi Jakarta Timur,COD,1473754,Delivered,Received,12,2026-07-12
ORD-28029,KH. Elon Sitorus,Putri Maheswara,Pasuruan,COD,816046,Delivered,Received,11,2026-07-22
ORD-45654,Tgk. Betania Sirait,Timbul Agustina,Kota Administrasi Jakarta Barat,COD,307934,Delivered,Not Received,2964,2026-07-11
ORD-18131,Gada Hartati,Harsaya Zulaika,Padangpanjang,COD,1105774,Failed,Rejected/Unreachable,71,2026-07-27
ORD-95989,Sutan Lamar Prastuti,Gatra Puspita,Bima,COD,325250,Delivered,Received,18,2026-07-20
ORD-74239,Janet Prakasa,Martaka Nashiruddin,Sabang,COD,668385,Delivered,Received,36,2026-07-16
ORD-96799,Ifa Tamba,Tugiman Hassanah,Manado,COD,1456952,Delivered,Received,39,2026-07-12
ORD-78356,"Harsanto Permata, S.T.","Drs. Ami Januar, S.Psi",Medan,COD,104892,Delivered,Received,10,2026-07-17
ORD-89044,Reksa Mandala,Mariadi Sihombing,Kupang,COD,1104649,Delivered,Received,44,2026-07-13
ORD-67723,Puti Laras Purwanti,Harto Wasita,Tangerang,COD,1084159,Delivered,Received,15,2026-07-14
ORD-85682,Bagus Prasasta,Eka Waluyo,Bandar Lampung,COD,775412,Delivered,Received,18,2026-07-19
ORD-32659,Gaman Pangestu,Violet Simanjuntak,Bandar Lampung,COD,1104098,Failed,Rejected/Unreachable,20,2026-07-24
ORD-35046,Raihan Hutapea,"Wira Pratiwi, M.M.",Bandung,COD,1322936,Failed,Rejected/Unreachable,95,2026-07-11
ORD-73219,"T. Makara Santoso, M.Farm",H. Hari Rajata,Cilegon,COD,59649,Delivered,Received,20,2026-06-30
ORD-99921,drg. Artanto Siregar,Kayla Wibisono,Kota Administrasi Jakarta Timur,COD,866722,Delivered,Received,11,2026-07-22
ORD-14726,Luwar Wacana,Lili Kurniawan,Prabumulih,COD,892494,Delivered,Received,8,2026-07-18
ORD-74690,Maida Mandala,"Dr. Nyana Wahyudin, S.Sos",Tasikmalaya,COD,457736,Failed,Rejected/Unreachable,54,2026-07-12
ORD-90121,Usyi Susanti,"Ir. Shakila Mangunsong, S.Farm",Lubuklinggau,COD,413503,Failed,Rejected/Unreachable,72,2026-07-11
ORD-94397,Ulya Situmorang,"H. Daryani Nashiruddin, M.Farm",Tual,COD,1495770,Failed,Rejected/Unreachable,97,2026-07-01
ORD-75276,Kamaria Januar,Hendri Prakasa,Kota Administrasi Jakarta Utara,COD,668535,Delivered,Received,6,2026-07-08
ORD-41512,Atma Usamah,Baktiono Nasyiah,Jambi,COD,1295687,Failed,Rejected/Unreachable,78,2026-07-21
ORD-65389,"Zelaya Mulyani, S.Ked","Bakijan Prasetya, S.Pt",Bau-Bau,COD,1333838,Delivered,Received,9,2026-07-07
ORD-13914,T. Kalim Samosir,Almira Handayani,Prabumulih,COD,96566,Delivered,Received,17,2026-06-28
ORD-13348,Ihsan Susanti,Nadine Astuti,Blitar,COD,1403334,Delivered,Received,36,2026-07-02
ORD-63577,"Liman Wijayanti, M.Pd",Rangga Nurdiyanti,Metro,COD,1204780,Delivered,Received,26,2026-07-23
ORD-53565,Cahyo Farida,Ami Haryanti,Surakarta,COD,1095039,Delivered,Received,22,2026-07-14
ORD-14138,Darsirah Wahyuni,Hilda Prasetya,Padangpanjang,COD,727570,Delivered,Received,42,2026-07-08
ORD-99676,Gambira Ramadan,R. Zulaikha Sinaga,Banjarmasin,COD,1414981,Delivered,Received,21,2026-07-14
ORD-76173,"drg. Martaka Wulandari, S.T.",Gawati Lazuardi,Cilegon,COD,549766,Delivered,Received,21,2026-07-17
ORD-41287,Estiono Riyanti,Galih Waskita,Semarang,COD,907783,Delivered,Received,37,2026-07-07
ORD-75796,T. Hartana Rajasa,"Cemeti Sihombing, S.Ked",Lubuklinggau,COD,67821,Delivered,Received,36,2026-07-24
ORD-89320,Gawati Kusumo,Bella Mardhiyah,Probolinggo,COD,1191780,Delivered,Received,29,2026-07-03
ORD-40733,Hasta Melani,Raharja Agustina,Palopo,COD,710316,Delivered,Received,34,2026-06-30
ORD-37126,Elisa Nasyiah,Bahuraksa Winarsih,Blitar,COD,901852,Delivered,Received,46,2026-06-30
ORD-23811,Danuja Purnawati,Natalia Najmudin,Tarakan,COD,1402095,Delivered,Received,35,2026-07-20
ORD-18053,drg. Clara Marbun,"Balamantri Marpaung, S.Ked",Pekalongan,COD,457431,Delivered,Received,24,2026-07-14
ORD-67984,"Pandu Suryatmi, S.E.","Lanang Wastuti, M.Kom.",Samarinda,COD,288478,Failed,Rejected/Unreachable,25,2026-07-16
ORD-43070,R.M. Arsipatra Nugroho,Victoria Rajasa,Batam,COD,691068,Delivered,Received,7,2026-07-19
ORD-85087,Parman Wijayanti,Kairav Widodo,Pangkalpinang,COD,1396465,Delivered,Received,20,2026-07-14
ORD-13569,Reza Haryanto,"dr. Ratna Wacana, S.Pd",Metro,COD,1174259,Delivered,Not Received,2671,2026-07-13
ORD-39328,Mustika Nugroho,Murti Hutagalung,Prabumulih,COD,886860,Delivered,Received,18,2026-07-08
ORD-67798,Hesti Puspasari,"Bakiadi Nasyidah, S.Farm",Serang,COD,661948,Delivered,Received,42,2026-07-24
ORD-49432,"Tgk. Gamanto Mansur, S.H.","Irma Adriansyah, S.Sos",Sukabumi,COD,971956,Delivered,Received,12,2026-07-20
ORD-70647,dr. Ella Prabowo,"Hj. Eli Jailani, S.IP",Kota Administrasi Jakarta Selatan,COD,1406609,Delivered,Received,11,2026-07-15
ORD-51218,"Warta Najmudin, S.Gz","Danuja Utama, S.Pt",Kota Administrasi Jakarta Utara,COD,1328936,Delivered,Received,23,2026-07-08
ORD-84279,"T. Nasab Hasanah, S.E.I",Calista Tampubolon,Tomohon,COD,608638,Delivered,Received,36,2026-07-19
ORD-43553,drg. Gada Tamba,Nasrullah Rajata,Dumai,COD,930807,Delivered,Received,43,2026-07-17
ORD-62674,Dr. Unjani Hutagalung,"drg. Luluh Hidayanto, S.E.",Bitung,COD,1022725,Delivered,Received,39,2026-07-07
ORD-54359,"Cut Kayla Budiman, S.T.",Intan Sihombing,Singkawang,COD,838731,Delivered,Received,49,2026-07-15
ORD-55926,Paulin Wastuti,Olivia Pangestu,Sukabumi,COD,510652,Delivered,Received,32,2026-07-13
ORD-18226,Tina Pertiwi,Irwan Zulaika,Magelang,COD,513947,Failed,Rejected/Unreachable,95,2026-07-02
ORD-10441,Zelaya Tamba,Cindy Mulyani,Medan,COD,1149146,Delivered,Received,23,2026-07-01
ORD-42423,"Ajeng Pertiwi, S.IP",Tgk. Siti Habibi,Cilegon,COD,1352994,Delivered,Received,38,2026-07-05
ORD-37354,"Wani Simbolon, M.Pd","Ir. Cici Siregar, M.Pd",Metro,COD,1168571,Delivered,Received,35,2026-07-25
ORD-16195,Zulfa Sudiati,Nilam Sihombing,Denpasar,COD,610936,Delivered,Received,41,2026-07-13
ORD-30794,Latif Saragih,Dr. Gilang Astuti,Palembang,COD,329133,Delivered,Received,45,2026-06-30
ORD-74669,Slamet Hassanah,Sarah Nainggolan,Medan,COD,652152,Delivered,Received,41,2026-07-15
ORD-11624,Yono Wijaya,"drg. Dewi Zulkarnain, S.Pd",Dumai,COD,1345111,Delivered,Received,32,2026-07-18
ORD-41097,dr. Teddy Maryati,"Ivan Wahyuni, M.Farm",Pontianak,COD,1442351,Delivered,Received,43,2026-07-01
ORD-23655,"KH. Gandewa Pangestu, M.Kom.",Gamanto Wastuti,Gorontalo,COD,796309,Delivered,Received,33,2026-07-17
ORD-19104,Kalim Aryani,Daliman Andriani,Tarakan,COD,1407042,Delivered,Received,10,2026-07-03
ORD-96011,Mahmud Situmorang,"Titin Hasanah, M.M.",Tual,COD,1172860,Failed,Rejected/Unreachable,14,2026-07-03
ORD-58246,Umaya Zulkarnain,"Farah Salahudin, S.IP",Tangerang Selatan,COD,1381037,Delivered,Received,16,2026-07-17
ORD-32871,"Unggul Tampubolon, M.Farm",Vinsen Prakasa,Lubuklinggau,COD,185228,Delivered,Received,34,2026-07-23
ORD-74110,"Juli Thamrin, M.TI.",Martana Salahudin,Probolinggo,COD,691889,Delivered,Received,18,2026-07-23
ORD-74223,Latika Samosir,Zelda Suryono,Probolinggo,COD,797858,Delivered,Received,40,2026-07-16
ORD-65930,Lantar Damanik,Zulfa Saefullah,Mataram,COD,1186936,Delivered,Received,5,2026-06-28
ORD-66940,Vanya Situmorang,Dadap Kusumo,Palu,COD,1170490,Delivered,Received,15,2026-07-15
ORD-39061,Irwan Budiman,R. Estiono Najmudin,Pagaralam,COD,525797,Delivered,Received,35,2026-07-08
ORD-70642,Dr. Ozy Yuliarti,Wahyu Damanik,Sukabumi,COD,1411115,Failed,Rejected/Unreachable,97,2026-07-04
ORD-45151,Nyana Najmudin,"H. Cakrabirawa Widodo, S.Pd",Purwokerto,COD,1210070,Delivered,Received,43,2026-07-09
ORD-73015,"Cut Queen Fujiati, S.Sos",Nugraha Haryanti,Sorong,COD,249085,Delivered,Received,6,2026-06-28
ORD-74928,Ciaobella Tamba,Karsa Januar,Pasuruan,COD,441405,Delivered,Received,35,2026-07-05
ORD-50421,R.A. Dinda Rahimah,R.A. Laras Siregar,Pangkalpinang,COD,1269054,Failed,Rejected/Unreachable,78,2026-07-13
ORD-52950,Genta Susanti,"Tgk. Prabu Hakim, S.Sos",Medan,COD,96405,Delivered,Received,35,2026-07-01
ORD-98692,Mustika Tamba,"Erik Lestari, S.E.I",Batam,COD,605195,Failed,Rejected/Unreachable,56,2026-07-16
ORD-28608,Tgk. Maria Maryati,Iriana Sitorus,Pangkalpinang,COD,896827,Delivered,Received,36,2026-07-14
ORD-18249,Pranata Pradana,Jaga Hardiansyah,Bandung,COD,598187,Failed,Rejected/Unreachable,80,2026-07-21
ORD-50928,Ir. Paramita Permadi,"R.A. Zamira Damanik, S.Gz",Mojokerto,COD,288673,Delivered,Received,26,2026-07-08
ORD-98847,R.A. Kayla Kuswandari,Umaya Pudjiastuti,Bitung,COD,553970,Delivered,Received,21,2026-07-09
ORD-84792,Kamila Handayani,H. Dimas Pradipta,Kota Administrasi Jakarta Barat,COD,1308153,Failed,Rejected/Unreachable,100,2026-07-18
ORD-24165,Nasim Fujiati,Lasmono Andriani,Ambon,COD,114833,Failed,Rejected/Unreachable,48,2026-06-29
ORD-12644,Elon Haryanto,Qori Firmansyah,Ambon,COD,640193,Delivered,Received,23,2026-06-30
ORD-28175,Zamira Budiyanto,Bakiono Prabowo,Meulaboh,COD,704550,Failed,Rejected/Unreachable,72,2026-07-23
ORD-33670,Dr. Kusuma Gunawan,Radit Kuswoyo,Kota Administrasi Jakarta Pusat,COD,1032896,Delivered,Received,15,2026-06-29
ORD-35629,"Hardana Tamba, S.Sos",Nabila Hardiansyah,Mataram,COD,851926,Delivered,Received,23,2026-06-28
ORD-39830,"R. Parman Lazuardi, M.Ak","Daryani Widodo, S.Kom",Bau-Bau,COD,1256643,Delivered,Received,43,2026-07-14
ORD-20715,"Putri Zulkarnain, S.Psi",Prasetya Wahyudin,Bekasi,COD,1347604,Delivered,Received,43,2026-06-30
ORD-33807,Ulva Putra,"Dr. Olivia Adriansyah, S.T.",Kota Administrasi Jakarta Selatan,COD,144547,Delivered,Received,43,2026-06-30
ORD-76329,"Dt. Balidin Siregar, S.I.Kom",Marsito Prakasa,Depok,COD,204420,Delivered,Received,40,2026-07-03
ORD-58019,Victoria Mardhiyah,R.M. Soleh Hassanah,Tidore Kepulauan,COD,1289043,Failed,Rejected/Unreachable,69,2026-07-12
ORD-14052,"Najib Susanti, M.M.",Puji Rahimah,Pasuruan,COD,637451,Delivered,Received,27,2026-07-27
ORD-51353,Kadir Halimah,"Dr. Sadina Suryatmi, M.TI.",Kota Administrasi Jakarta Timur,COD,656767,Delivered,Received,13,2026-07-22
ORD-77822,"dr. Ifa Uwais, S.Gz",Ayu Lailasari,Salatiga,COD,868773,Delivered,Received,7,2026-06-30
ORD-20856,Sakura Yuniar,"Hartana Hardiansyah, S.Sos",Magelang,COD,574444,Delivered,Received,8,2026-07-17
ORD-53396,Fitriani Habibi,Ajeng Uwais,Sungai Penuh,COD,1377530,Delivered,Received,12,2026-07-27
ORD-39667,dr. Vinsen Prastuti,"Puti Alika Firgantoro, S.E.I",Bandar Lampung,COD,1348202,Delivered,Received,46,2026-07-07
ORD-94864,Ella Hastuti,Nilam Firmansyah,Banda Aceh,COD,787340,Failed,Rejected/Unreachable,21,2026-07-02
ORD-50597,Yuliana Zulkarnain,Cornelia Hutasoit,Kediri,COD,382379,Failed,Rejected/Unreachable,74,2026-07-26
ORD-81523,Novi Andriani,Zizi Anggriawan,Tangerang Selatan,COD,987782,Failed,Rejected/Unreachable,90,2026-06-30
ORD-91267,Mila Thamrin,Edison Sitompul,Cimahi,COD,1465890,Delivered,Received,19,2026-07-01
ORD-34973,Emong Nasyidah,Azalea Hariyah,Magelang,COD,460297,Failed,Rejected/Unreachable,84,2026-07-10
ORD-37593,Maman Permata,Putu Maryadi,Banjar,COD,1190215,Delivered,Received,47,2026-07-17
ORD-23981,Jumari Usada,Cut Ami Wacana,Ternate,COD,1368155,Delivered,Received,8,2026-07-15
ORD-84965,Vanya Mustofa,"Balijan Waluyo, S.Farm",Pasuruan,COD,602898,Delivered,Received,43,2026-07-03
ORD-31880,Najwa Wasita,Harjo Puspita,Mataram,COD,787282,Delivered,Not Received,3665,2026-06-29
ORD-32667,"Kawaya Budiyanto, S.E.I",R. Septi Iswahyudi,Pematangsiantar,COD,559587,Delivered,Received,40,2026-07-19
ORD-35608,"Ajimin Utama, S.H.",Sidiq Nasyiah,Surabaya,COD,324105,Delivered,Received,24,2026-06-29
ORD-11036,Cawuk Puspasari,Asman Wijayanti,Surakarta,COD,83123,Delivered,Received,48,2026-07-02
ORD-63098,Tgk. Silvia Habibi,"Putu Permata, S.E.",Tomohon,COD,440187,Delivered,Received,50,2026-06-29
ORD-83013,"Jindra Pratiwi, S.I.Kom",Ajeng Wibowo,Pasuruan,COD,591724,Delivered,Received,20,2026-07-06
ORD-43483,Latif Nainggolan,Yusuf Lestari,Ambon,COD,1369667,Delivered,Received,5,2026-07-11
ORD-31757,Kamaria Waskita,Dr. Waluyo Tamba,Jambi,COD,1017071,Delivered,Received,33,2026-07-25
ORD-30928,Ikin Hutasoit,Cengkal Wibisono,Lubuklinggau,COD,175452,Delivered,Received,27,2026-07-27
ORD-49808,"Ir. Rahmi Firgantoro, S.H.",R.M. Opung Wijaya,Bandung,COD,626513,Delivered,Received,20,2026-07-21
ORD-39354,Zulfa Kusumo,Dr. Mulya Purwanti,Bandar Lampung,COD,998185,Delivered,Received,28,2026-07-15
ORD-19878,"Asirwanda Narpati, S.Ked",Diah Rahmawati,Makassar,COD,486396,Delivered,Received,33,2026-07-20
ORD-13682,Nrima Firgantoro,Bakiman Rahayu,Prabumulih,COD,999856,Delivered,Received,8,2026-07-27
ORD-83942,Ophelia Maulana,Bahuwirya Lailasari,Yogyakarta,COD,1264176,Failed,Rejected/Unreachable,31,2026-07-06
ORD-79925,"Mitra Yulianti, S.Sos",Azalea Salahudin,Bekasi,COD,593461,Delivered,Received,13,2026-07-17
ORD-98968,"drg. Michelle Fujiati, S.I.Kom",Kania Iswahyudi,Tomohon,COD,1182829,Failed,Rejected/Unreachable,86,2026-07-19
ORD-96381,"Asirwanda Situmorang, S.Sos",Perkasa Nababan,Tebingtinggi,COD,1184347,Delivered,Received,5,2026-07-16
ORD-42214,"Dt. Sidiq Pudjiastuti, M.Ak",Sutan Virman Halim,Surabaya,COD,529867,Delivered,Received,38,2026-07-03
